pid,tags_poi,poi_lon,poi_lat
429002692,amenity=ferry_terminal,-334662.2432,3665952.765
667334528,amenity=parking,-176242.2021,3570734.219
667334593,amenity=parking,-175565.3436,3570709.441
772390424,shop=supermarket,-178635.533,3567049.704
778220904,amenity=parking,-275268.6474,3336687.427
778221062,"amenity=bus_station,name:en=Yixian Busterminal",-280762.9677,3338782.429
793824926,amenity=atm,-255952.1727,3362265.408
793825394,amenity=restaurant,-254637.403,3355047.745
809920034,amenity=toilets,-178975.6691,3571257.407
1040583280,amenity=bus_station,-190136.4711,3584903.538
1058629666,amenity=fast_food,-527566.2516,3640994.234
1065972549,amenity=place_of_worship,-182289.068,3568261.297
1067155960,amenity=school,-184733.8962,3570240.885
1069288496,amenity=theatre,-182464.6313,3569933.561
1111399643,amenity=theatre,-181638.7452,3573195.249
1153971199,amenity=bus_station,-183736.9749,3555050.703
1277953742,amenity=school,-182818.1496,3574524.967
1315961416,amenity=bank,-177664.7334,3576245.219
1332512335,amenity=bank,-478174.5951,3609963.194
1332512345,amenity=post_office,-478396.8781,3610076.37
1341705610,shop=books,-476789.2955,3610422.648
1341998682,amenity=fuel,-478212.6694,3609510.965
1352077275,amenity=fuel,-182165.2043,3564005.527
1352087620,shop=florist,-184350.5504,3561857.88
1363277008,amenity=fast_food,-179009.5371,3566906.88
1363277387,shop=supermarket,-179016.9598,3566907.376
1392635175,amenity=kindergarten,-477137.5014,3609188.08
1392635191,amenity=community_centre,-475224.725,3609326.081
1400659557,amenity=public_building,-479625.2039,3609723.564
1404620773,amenity=atm,-476648.2132,3609809.091
1404621064,amenity=fuel,-474110.6403,3610482.795
1407115695,amenity=school,-471173.2702,3603833.053
1408587717,amenity=bank,-477572.2367,3609318.411
1408587722,amenity=bank,-477997.3546,3609319.766
1409474067,amenity=sanitary_dump_station,-477980.2501,3609496.353
1475681478,"amenity=place_of_worship,name:en=Xiaolingwei Church",-174249.2791,3567597.219
1475681484,"amenity=atm,name:en=Bank of Communications",-176392.327,3567380.251
1507211942,amenity=hospital,-178815.8549,3566895.634
1507211944,amenity=bank,-178004.9136,3566788.932
1517451571,amenity=restaurant,-190946.6757,3566235.547
1538319459,amenity=bank,-476539.4225,3609894.534
1558241836,shop=supermarket,-178386.8125,3568437.288
1575080777,amenity=toilets,-177916.5212,3569134.157
1596449684,amenity=bank,-177407.5627,3569036.542
1606258399,amenity=fuel,-185287.5731,3572270.497
1608079748,amenity=school,-182142.0709,3570547.502
1618618447,amenity=post_office,-472306.6046,3608369.916
1618618473,amenity=school,-473285.3755,3608961.47
1618618783,amenity=fuel,-474702.859,3609274.87
1619027671,amenity=pharmacy,-476627.9036,3609338.088
1637443724,amenity=college,-177781.0554,3579039.629
1674400873,"amenity=bank,name:en=Bank of Communications Yueyahu Branch",-178427.0129,3567991.305
1678003142,amenity=fast_food,-168909.4594,3575566.914
1678003574,amenity=cafe,-168865.2513,3575384.008
1678042552,amenity=cafe,-168835.8441,3575588.337
1678156987,amenity=atm,-169906.5903,3574646.782
1682376153,amenity=cinema,-182604.1722,3569258.518
1694893573,shop=supermarket,-177039.1644,3560236.632
1717130935,amenity=restaurant,-185870.1938,3563983.769
1717135222,amenity=toilets,-185364.2215,3564260.286
1717146834,"shop=confectionery,name:en=Salering Cake",-177440.6602,3569019.884
1721105560,"shop=mobile_phone,name:en=China Mobile",-177139.4986,3529394.892
1721703138,amenity=pub,-183337.5387,3567771.597
1724796093,"amenity=townhall,name:en=Nanjing City Hall",-181523.4389,3571483.577
1734405412,amenity=bus_station,-274901.19,3347939.161
1763532183,shop=convenience,-175972.5148,3567080.231
1821056191,amenity=townhall,-242417.6462,3313881.377
1824344182,amenity=restaurant,-179961.9301,3551848.465
1877890854,amenity=ferry_terminal,-462031.4169,3641216.208
1912265077,amenity=dentist,-477216.378,3609211.131
1912266284,amenity=doctors,-477953.8795,3609235.725
1938188659,amenity=atm,-476555.8691,3609896.74
1947290734,amenity=fast_food,-183328.4149,3568313.732
1955032945,amenity=ferry_terminal,-466320.2495,3641955.933
1983069287,amenity=fuel,-177048.4545,3584177.901
1992349849,amenity=bank,-182893.1992,3570568.159
2034656697,amenity=restaurant,-478586.2536,3610023.101
2034745278,amenity=bank,-183427.9014,3569804.678
2035880427,shop=convenience,-477721.0928,3610303.95
2339218997,amenity=school,-201644.8477,3907400.639
2351969861,amenity=bank,-187636.9047,3580611.635
2431937652,amenity=fuel,-274751.8568,3413776.873
2478512663,amenity=cinema,-201058.6204,3912305.586
2478514756,amenity=cinema,-200155.7608,3908798.675
2478521312,amenity=bank,-194193.521,3903545.452
2479672975,amenity=bank,-200966.3571,3909017.951
2483879106,amenity=fuel,-296811.4224,3920500.783
2498251362,amenity=hospital,-477827.6122,3718814.119
2499030214,amenity=school,-467624.753,3709824.542
