84929170,amenity=ferry_terminal,-99214.73082,3583322.65
85882346,"amenity=fast_food,name:en=KFC",-63478.3522,3366361.364
100576736,"amenity=hospital,name:en=Dental Clinic",78785.18534,3466261.411
107369226,amenity=restaurant,-64550.98475,3371800.957
107369347,"shop=doityourself,name:en=B&Q",-63804.38189,3369626.288
107369454,shop=houseware,-63799.49483,3369558.957
107369619,"amenity=fast_food,name:en=KFC",-63764.85951,3369397.432
107386472,"amenity=fuel,name:en=Sinopec",-60816.13115,3362146.218
125708911,"shop=supermarket,name:en=Walmart",-60884.89141,3369001.694
136469638,"shop=supermarket,name:en=Tesco",-60943.01337,3364588.919
136469675,"shop=supermarket,name:en=Carrefour",-62606.09436,3362340.02
136469846,"amenity=restaurant,name:en=Liu Family Spicy Restaurant",-63980.10265,3364401.553
136615218,"amenity=hospital,name:en=Hangzhou Number 6 Hospital",-61673.78446,3366095.8
150097307,"amenity=restaurant,name:en=900 Bowls",-58979.60597,3364133.955
150133186,"amenity=bus_station,name:en=Hangzhou East Bus Station",-58366.65275,3365338.373
156666086,"amenity=pub,name:en=Casablanca",-63200.43591,3363673.35
156667379,amenity=ice_cream,-62684.93137,3362718.13
156667905,amenity=pub,-65961.15182,3363131.762
158177665,amenity=restaurant,-62388.61656,3366183.579
173736450,"shop=supermarket,name:en=Vanguard",-61611.46622,3365763.179
173898476,"shop=convenience,name:en=C-Store",-62242.04169,3365605.382
174057880,"amenity=bank,name:en=Bank of China",-61213.57578,3365712.192
183485009,amenity=place_of_worship,-58238.13123,3363464.513
183485050,"shop=supermarket,name:en=Hymall",-58364.91339,3363520.129
183485105,"amenity=fast_food,name:en=KFC",-58364.08469,3363467.135
183485300,"shop=doityourself,name:en=B&Q",-58213.35247,3362900.109
183485339,"amenity=fuel,name:en=Sinopec",-58278.73709,3363151.787
186574815,amenity=pub,-65738.70177,3363490.163
186681752,"shop=convenience,name:en=Daily",-61047.17806,3365769.265
186681881,"shop=supermarket,name:en=Century Mart",-61712.50268,3365697.364
186681941,amenity=pub,-62774.047,3365108.833
188351595,"amenity=restaurant,name:en=Grandma's Kitchen",-61862.42162,3364893.749
188351647,"amenity=restaurant,name:en=Grandma's Kitchen",-63282.97281,3367330.996
188351869,amenity=pub,-63465.38356,3363853.432
188351985,amenity=pub,-66187.63627,3365938.047
189302407,"amenity=restaurant,name:en=Grandma's Kitchen",-65807.33115,3364475.629
206180092,"amenity=cafe,name:en=L96 Cafe",-62011.53659,3364529.114
206180096,"amenity=fast_food,name:en=Subway",-62039.61043,3364474.797
206180107,"shop=supermarket,name:en=Lianhua",-63388.49211,3367640.911
221543071,shop=convenience,-2245704.707,3515564.477
221547424,amenity=drinking_water,-2245700.324,3514664.186
221615314,"amenity=bus_station,name:en=Busstop",-2281870.964,3641227.835
221618622,"amenity=police,name:en=checkpoint",-2280610.209,3639413.359
232228496,"amenity=toilets,name:en=Moreton Terrace Public Toilet",-723382.8507,2513008.802
232985477,"amenity=cafe,name:en=Starbucks",-63253.63574,3363734.391
236863989,"amenity=cafe,name:en=C. Straits Cafe",-61335.84026,3367220.22
236864055,"amenity=cafe,name:en=C. Straits Cafe",-66086.15083,3365787.328
243682016,"amenity=cafe,name:en=C. Straits Cafe",-61768.60459,3363597.416
243845858,"amenity=school,name:en=SKY Kei Yan Primary School",-727318.5311,2513874.276
243845865,"amenity=bank,name:en=HSBC",-727133.6536,2513715.991
243845868,"amenity=place_of_worship,name:en=Man Mo Temple",-727477.1985,2513904.136
244082285,"amenity=townhall,name:en=Yiwu",-76615.84781,3258218.295
244134891,amenity=customs,-2500476.54,6109024.889
245090969,"amenity=bus_station,name:en=Star Ferry",-725418.2566,2514882.714
249976232,"amenity=bus_station,name:en=Sai Kung Bus Terminus",-713670.1836,2523914.444
250541406,"amenity=bus_station,name:en=Microbus Station",-2126077.442,3215395.288
251084333,"amenity=toilets,name:en=Old Peak Road Public Toilet",-727465.4806,2512633.387
252189604,amenity=fuel,-723204.6756,2510566.086
252491094,amenity=police,-3796935.84,5932739.356
253288222,"amenity=place_of_worship,name:en=Kau Yan Church",-728440.2975,2514136.489
253288511,"amenity=toilets,name:en=Ladder Street Public Toilet",-727439.5055,2513954.842
253311811,"amenity=bus_station,name:en=Cyberport",-729774.2317,2511602.829
253338374,amenity=parking,-749730.5638,2519470.814
253338398,amenity=parking,-749746.2105,2519556.615
253707820,"amenity=fuel,name:en=Sinopec",84404.25287,3458525.658
253707829,"amenity=fuel,name:en=Sinopec",98274.82589,3429508.275
253711836,"shop=supermarket,name:en=Century Mart",-66871.27141,3366492.831
253711839,amenity=pub,-65738.21936,3363498.909
253711840,"amenity=pub,name:en=Jazz Coffee Bar",-65971.89494,3364785.284
253712009,"shop=computer,name:en=PC Mall",-66133.31445,3365740.205
254280570,"amenity=fuel,name:en=CNPC",-66169.32238,3366408.051
256089158,"amenity=shelter,name:en=Pavilion",-728763.1144,2512030.709
256089159,amenity=shelter,-729359.5158,2513218.468
256089161,amenity=telephone,-728683.8724,2511467.955
256089162,amenity=fuel,-729331.9698,2513818.196
256089165,amenity=toilets,-729371.048,2513205.92
256089166,"amenity=toilets,name:en=Kotewall Road Public Toilet",-728752.0828,2513611.9
256089180,amenity=toilets,-728670.8136,2511460.511
256089181,amenity=toilets,-729079.2413,2511928.983
256361587,amenity=toilets,-726770.5969,2510479.244
256361671,"amenity=bus_station,name:en=Aberdeen",-727256.2341,2509749.052
257006964,amenity=toilets,-720431.5074,2508379.476
257346557,"amenity=shelter,name:en=Pavilion 9",-729168.79,2513344.256
257346687,amenity=toilets,-729227.9615,2513179.254
259968975,amenity=telephone,-722206.5043,2508618.185
259968978,"amenity=fuel,name:en=Ps2",-722736.9994,2508387.596
264137069,"amenity=bus_station,name:en=Fugong Busterminal",-2255374.983,3288152.201
264495983,"shop=books,name:en=Xinhua Bookstore",-2285298.149,3163680.963
264495985,amenity=bus_station,-2305553.625,3188025.182
264495994,"amenity=police,name:en=Control Point",-2282539.985,3161655.385
264495999,"shop=market,name:en=Market",-2285275.421,3163712.001
264496000,"amenity=post_office,name:en=Post Office",-2285345.045,3164020.332
264496002,"amenity=music_venue,name:en=Nujiang Music Hall",-2285340.719,3164125.251
264505444,amenity=place_of_worship,-2249392.045,3426267.854
264505452,amenity=police,-2260619.626,3444697.407
264506059,"amenity=place_of_worship,name:en=Stupa",-2256418.361,3469576.544
264562850,amenity=place_of_worship,-2251431.099,3393860.513
264562853,"shop=market,name:en=market",-2250010.101,3425217.346
264562862,"amenity=bus_station,name:en=Gongshan Busterminal",-2253335.606,3391900.659
264562864,"amenity=bus_station,name:en=Bus to Bingzhongluo",-2253280.501,3391949.668
264562865,amenity=place_of_worship,-2253196.465,3390693.812
264562866,amenity=place_of_worship,-2248636.633,3402428.956
264562876,"amenity=place_of_worship,name:en=Puhua Temple",-2251189.847,3426098.121
264688485,"amenity=place_of_worship,name:en=Bitu Temple",-2242731.187,3524720.492
264712004,"amenity=place_of_worship,name:en=Zhayu Temple",-2268394.504,3578255.348
265330633,amenity=ferry_terminal,-2115754.544,3379677.752
265330761,"amenity=ferry_terminal,name:en=Luoshui Jetty",-2034606.28,3333926.819
265568659,"amenity=place_of_worship,name:en=Zhamei Temple",-2044137.615,3346667.533
265568827,amenity=place_of_worship,-2033790.07,3336671.41
265576017,"amenity=bus_station,name:en=Luoshui Busterminal",-2034844.196,3333940.455
265576071,amenity=bus_station,-2036806.849,3285400.016
265576073,"amenity=bus_station,name:en=Ninglang Busterminal",-2036506.017,3286228.873
265604532,amenity=place_of_worship,-2033261.798,3334255.943
265719114,"shop=convenience,name:en=All-Days",70316.52107,3469130.145
265719846,amenity=post_office,70065.19218,3469249.911
265740753,"shop=supermarket,name:en=E-Mart",70783.91004,3468963.279
266499577,"amenity=hospital,name:en=Shanghai United Family Hospital",58734.12757,3463573.538
266581429,amenity=pub,-18290.58907,3476758.035
267195089,"amenity=cinema,name:en=Peace Cinema",68357.89982,3465926.69
267197720,"amenity=pub,name:en=Wunder Bar",71571.00126,3469745.045
267241687,amenity=cafe,-17967.06267,3476695.801
267241709,amenity=fast_food,-17984.77818,3476688.78
267601063,amenity=bank,-814525.1073,2615597.819
267671918,"amenity=pub,name:en=Sashas",65722.21529,3463329.363
267671919,"amenity=pub,name:en=Zapatas",65706.92563,3463303.344
267771749,"shop=supermarket,name:en=Lianhua",-66027.05959,3366040.745
269492188,amenity=toilets,-332032.7098,4473128.971
269693162,amenity=parking,-320760.7076,4460724.865
269769920,"shop=convenience,name:en=C-Store",-62987.79579,3365430.662
269769926,"amenity=fuel,name:en=Sinopec",-64282.65235,3365813.83
269879490,"amenity=cafe,name:en=C. Straits Cafe",-62307.19142,3366046.509
269879500,"shop=convenience,name:en=C-Store",-61428.26949,3365777.169
269967679,"shop=convenience,name:en=C-Store",-68256.09451,3367063.934
270145618,"shop=convenience,name:en=Kedi",-62785.79299,3364011.541
270145625,"shop=convenience,name:en=Daily",-61225.042,3365551.421
270145633,"shop=convenience,name:en=Kedi",-62445.46109,3366063.314
270413614,"amenity=restaurant,name:en=Chuan Wei Guan",-63906.17809,3366408.694
270622871,"shop=convenience,name:en=Kedi",-61506.7228,3367152.722
270623275,"amenity=hospital,name:en=The First People's Hospital of Hangzhou",-62310.87158,3363129.978
270624861,"shop=supermarket,name:en=Lianhua",-60577.11322,3365766.406
270719428,"shop=convenience,name:en=C-Store",-63432.33304,3366626.357
271138350,"shop=convenience,name:en=Kedi",-62711.6706,3366741.838
271426008,"shop=convenience,name:en=Kedi",-61938.67056,3365030.233
271426013,"shop=convenience,name:en=Kedi",-63556.79492,3366823.324
271426027,"shop=convenience,name:en=C-Store",-63309.7961,3365403.003
271613334,"shop=convenience,name:en=Kedi",-61850.63799,3366141.766
271613335,"shop=convenience,name:en=Kedi",-65241.36904,3365805.111
271613336,"shop=convenience,name:en=Kedi",-65720.66664,3365792.767
271822412,"amenity=place_of_worship,name:en=Fahai Temple",-342317.1284,4469611.797
272576435,amenity=cafe,-317058.706,4465927.354
273092476,"amenity=restaurant,name:en=남라고향 후통 인근",-321479.5107,4466895.088
273110892,amenity=pub,-317142.5319,4465245
273111613,amenity=restaurant,-316827.6156,4465915.055
273112525,amenity=fuel,-729451.6201,2511575.961
273218729,amenity=restaurant,-730123.7021,4209873.909
274666965,amenity=pub,-65639.98513,3363002.497
274667006,"amenity=fast_food,name:en=KFC",-65560.85952,3363011.146
274748336,"amenity=fast_food,name:en=McDonald's",-315087.2078,4464628.527
274942287,amenity=toilets,-331319.1574,4474827.03
275438446,amenity=restaurant,-260107.3774,4370632.138
275438451,amenity=restaurant,-260096.7234,4370634.447
275438454,amenity=restaurant,-260042.4721,4370651.477
275438458,shop=supermarket,-260018.6285,4370659.757
275627512,"shop=convenience,name:en=C-Store",-62936.50517,3363315.493
275627516,amenity=pub,-62813.51931,3363271.75
276320137,amenity=fast_food,-326100.7079,4471862.739
276320141,"shop=convenience,name:en=7-Eleven",-326115.3244,4471866.884
276320142,amenity=massage,-326104.0824,4471868.966
276581657,amenity=toilets,-327549.6295,4468079.782
276916986,"amenity=place_of_worship,name:en=Cheng'en Temple",-341918.2118,4468990.996
277045518,amenity=fuel,-735804.5404,2550448.974
277048405,amenity=fuel,-684727.749,2625879.489
277083370,amenity=ferry_terminal,1169417.428,5406585.183
277083928,amenity=ferry_terminal,1161508.401,5408343.882
277083937,amenity=ferry_terminal,1162521.472,5408449.719
277083963,amenity=ferry_terminal,1163222.544,5410757.378
277087240,amenity=ferry_terminal,1170515.49,5406941.661
277139450,amenity=toilets,-343421.2215,4472478.257
277487997,"amenity=fuel,name:en=Sinopec",-735255.0916,2540706.89
277501742,amenity=school,-754963.8921,2553548.717
277732472,amenity=fuel,-731774.4831,2544481.115
277751266,"amenity=studio,name:en=Shenzhen TV Tower",-735650.716,2544013.922
277752144,shop=supermarket,-731565.8086,2544065.848
277752288,amenity=townhall,-753076.2418,2549942.66
277752326,amenity=fuel,-755323.6399,2553550.54
277752513,amenity=fire_station,-731655.7944,2544432.018
277932692,"amenity=fuel,name:en=Shell",-735629.0759,2540521.43
277932880,amenity=fuel,-733713.8675,2542887.173
277953439,amenity=fuel,-754453.9833,2552765.196
277954661,amenity=fuel,-751880.0425,2550867.644
278216483,amenity=hospital,-732230.0644,2545481.552
278394216,amenity=fuel,-739511.368,2543719.526
278394660,amenity=fuel,-732253.3809,2543555.42
278953244,shop=supermarket,-726015.3672,2516169.749
278953259,"amenity=cinema,name:en=The Grand",-726002.114,2515953.202
279077672,"amenity=bus_station,name:en=Kowloon Railway Station",-725933.393,2516127.854
280038335,amenity=parking,-328303.6904,4479872.755
280038336,amenity=parking,-328345.7428,4479852.439
280160653,"amenity=fuel,name:en=PetroChina",-797751.962,2618629.359
280435189,amenity=grave_yard,-719859.9052,2523901.061
280447308,amenity=bus_station,-342937.0918,4477697.172
281141959,amenity=parking,-338585.8075,4475375.025
281194617,amenity=cafe,-331399.4391,4657860.32
281194814,amenity=cafe,-330127.1025,4655114.529
281649913,amenity=shelter,-728442.1118,2512017.497
281862709,"amenity=post_office,name:en=Sheung Wan Post Office",-727441.5234,2514212.666
281923955,"amenity=fast_food,name:en=San Yuan Mei Yuan Milk Shop",-327482.23,4478311.536
281924311,amenity=parking,-327803.9139,4478132.618
281924314,amenity=parking,-327824.8211,4478130.543
281925692,amenity=bank,-328052.7856,4478099.915
281925699,amenity=fast_food,-328051.1053,4478089.513
283334059,amenity=cafe,-341039.205,4472928.438
283642095,"amenity=school,name:en=No. 9 Middle School",-341920.6498,4468946.977
285042905,amenity=parking,-340761.5715,4473433.758
285042998,amenity=toilets,-340779.9004,4473414.218
285745913,amenity=drinking_water,-727691.0431,2513924.029
285752306,amenity=school,-727627.7039,2513902.908
285752371,amenity=school,-727724.955,2513937.909
286242547,amenity=toilets,-337509.1607,4476645.306
286251975,"amenity=parking,name:en=Beijing Botanic Garden Parking",-337312.1513,4475123.758
286279166,"shop=convenience,name:en=Dong Shang Shop",-327613.8949,4480460.978
286279253,"shop=supermarket,name:en=AnNingZhuang Mei Lian Mei Supermarket",-326826.6218,4480194.567
286279448,"amenity=post_office,name:en=Shang Di Post Office",-328225.6283,4478152.87
286279459,amenity=parking,-328196.2994,4478123.219
286633590,amenity=post_box,-728533.5338,2513671.558
287295861,amenity=police,-361679.0397,4626983.655
287637922,amenity=place_of_worship,-296447.1143,4625577.381
287637960,amenity=police,-287941.2361,4600772.479
288135362,"amenity=place_of_worship,name:en=Rongbuk Monastery",-3510489.715,3841868.591
288368697,"shop=supermarket,name:en=Hua Lian Supermarket",-315150.7389,4472431.57
288469184,amenity=parking,-329794.7923,4480014.008
288737728,amenity=shelter,-729180.2798,2513558.953
288737731,amenity=shelter,-729044.2037,2513395.157
288737732,amenity=bench,-729051.6605,2513346.106
288737734,amenity=shelter,-728994.0532,2513167.152
288737735,amenity=shelter,-728962.2393,2513142.766
288737736,amenity=shelter,-728903.8229,2513097.985
288737741,"amenity=toilets,name:en=Hatton Road Public Toilet",-728761.4425,2512788.13
288737746,amenity=toilets,-729076.3398,2513520.989
288745329,"shop=supermarket,name:en=Wellcome",-727404.5781,2513695.383
288996270,"amenity=bus_station,name:en=Island Harbourview",-726338.3879,2517868.619
288996425,"amenity=bus_station,name:en=Olympic Railway Station",-726067.1264,2517745.821
289094945,shop=convenience,-328421.5449,4478799.59
289095054,shop=kiosk,-327928.244,4478453.107
289394668,"amenity=restaurant,name:en=Dianchi Yijia Restaurant",-328125.834,4478630.025
289550531,amenity=toilets,-726906.2828,2513501.917
289558548,"amenity=bus_station,name:en=Central (Exchange Square)",-726682.102,2513839.254
289558558,"amenity=bus_station,name:en=Central (City Hall)",-726394.635,2513631.499
289841016,"amenity=cinema,name:en=AMC Festival Walk",-724484.6523,2519772.405
289841076,"amenity=bus_station,name:en=Yau Yat Tsuen (Festival Walk)",-724389.4478,2519617.856
290330442,"amenity=bus_station,name:en=Wan Chai (HKCEC Extension)",-724970.1053,2513707.941
290597856,"amenity=restaurant,name:en=Kongyiji Restaurant",-323298.7289,4467733.781
290597968,amenity=police,-327988.2748,4478342.727
290597974,amenity=post_box,-327988.4643,4478343.052
290598147,amenity=parking,-327713.8186,4478567.997
290598158,amenity=parking,-327656.2458,4478543.459
290598242,amenity=parking,-327468.2872,4478376.219
290598537,amenity=parking,-328029.7395,4478023.079
290598799,amenity=toilets,-323870.8825,4468303.011
290598899,amenity=toilets,-323304.4575,4467747.571
290599918,amenity=toilets,-322823.5847,4466874.875
290600755,"amenity=bus_station,name:en=Shangdi Roundabout South Station",-328141.0221,4478350.048
290600874,"amenity=cafe,name:en=Mini Station Milktea",-326641.6926,4473696.767
290651786,amenity=ferry_terminal,-726566.0492,2514277.048
290667430,"amenity=police,name:en=Sok Kwu Wan Police Post",-730136.8938,2505228.52
290667431,"amenity=clinic,name:en=Sok Kwu Wan General Out-patient Clinic",-730133.6026,2505241.827
290667432,"amenity=place_of_worship,name:en=Tin Hau Temple",-730212.9774,2505035.515
290667443,"amenity=toilets,name:en=Lo So Shing Village Public Toilet",-730855.8378,2505160.509
290667444,amenity=telephone,-731048.5983,2505174.621
290667449,amenity=bench,-731049.0298,2505164.289
290667460,amenity=toilets,-731046.3714,2505185.002
290667463,amenity=shower,-731046.6637,2505199.353
290667464,"amenity=place_of_worship,name:en=Tin Hau Temple",-732086.8483,2507541.283
290667465,"amenity=hospital,name:en=North Lamma General Out-patient Clinic",-732099.2793,2507525.444
290667466,"amenity=cafe,name:en=Bookworm Cafe",-732063.9769,2507581.97
290667467,"amenity=restaurant,name:en=Lancomb Seafood",-732032.0889,2507666.541
290667471,"amenity=restaurant,name:en=Deli Lamma",-732027.5247,2507709.161
290667472,"amenity=bank,name:en=HSBC",-732034.9834,2507773.077
290667473,amenity=police,-732040.1127,2507770.724
290667480,"amenity=toilets,name:en=Sok Kwu Wan Public Toilet",-730123.9355,2505284.322
290667487,"amenity=toilets,name:en=Yung Shue Wan Public Toilet",-732075.0428,2507811.205
290667488,amenity=toilets,-731201.2751,2506816.86
290667504,"amenity=toilets,name:en=Man Yiu Street Public Toilet",-726369.6293,2514026.799
290952837,"amenity=restaurant,name:en=Jinbaiwan Restaurant",-327647.1207,4480955.249
290952840,"shop=convenience,name:en=Aiyigou Convenient Store",-327652.0889,4480965.1
290953000,shop=convenience,-328116.2751,4479067.227
291156593,"amenity=fire_station,name:en=Ap Lei Chau Fire Station",-727628.0062,2509316.863
291158210,"amenity=toilets,name:en=Fu Tso Tsuen Public Toilet",-742591.7529,2536535.463
291158245,"amenity=toilets,name:en=Tai Kei Leng Public Toilet",-738455.5647,2531670.203
291158246,"amenity=toilets,name:en=Ma Tin Tsuen Public Toilet",-739266.7078,2532512.502
291190515,amenity=post_box,-717136.1881,2510644.73
291955611,amenity=place_of_worship,-69439.7155,3360400.912
291963419,shop=supermarket,-727601.0145,2514137.277
291963428,"shop=supermarket,name:en=Wellcome",-727619.3565,2514150.019
292599854,amenity=bus_station,-350637.874,4529324.638
292647673,"shop=convenience,name:en=Quik",-65845.69702,3366094.678
293036283,amenity=fuel,-351779.084,4536074.753
293063619,"amenity=toilets,name:en=Chek Keng Public Toilet",-705147.4624,2527767.336
293063635,amenity=toilets,-704565.5346,2524647.372
293063649,"amenity=toilets,name:en=Sai Wan Site (1) Public Toilet",-703505.9124,2524923.487
293063694,amenity=restaurant,-702752.3988,2526322.76
293141186,amenity=parking,-710965.1741,2524855.011
293141188,amenity=restaurant,-710959.4446,2524898.826
293397056,"amenity=police,name:en=Hong Kong Police Headquarters",-725651.4402,2513138.324
293400676,"shop=convenience,name:en=C-Store",-65723.52981,3365699.545
293571667,"amenity=bus_station,name:en=Kennedy Town (Belcher Bay)",-729750.7651,2514131.885
293572631,"amenity=school,name:en=True Light Middle School of Hong Kong",-722896.2802,2512654.589
293666120,"amenity=cinema,name:en=Broadway Cyberport",-729847.2586,2511524.176
293836530,amenity=hospital,-63701.88782,3365723.745
294117071,"shop=computer,name:en=Zhongguancun E World",-328440.7623,4472627.342
294119543,shop=outdoor,-323326.2915,4470525.477
294119553,shop=outdoor,-323345.3347,4470527.192
294119559,shop=outdoor,-323362.3205,4470534.506
294121375,amenity=bus_station,-320356.2964,4470342.635
294122204,amenity=parking,-320392.3969,4470292.906
294123517,"shop=mall,name:en=Ginza Shopping Center",-318663.2619,4466910.844
294123545,"shop=convenience,name:en=Hahajing Convenient Store",-319132.5988,4467038.034
294123632,"amenity=restaurant,name:en=Kongliang Hotpot Restaurant",-319932.3081,4467136.328
295067119,amenity=ferry_terminal,829547.3444,5423672.429
295350688,"shop=convenience,name:en=Chaoshifa Supermarket",-337768.7326,4475134.234
295351140,"shop=convenience,name:en=Qunying Convenient Store",-337979.2822,4474966.241
296025482,amenity=hospital,-732366.4107,2543299.62
296293997,"amenity=toilets,name:en=Tin Hau Road Public Toilet",-745258.1536,2527380.083
296298335,amenity=parking,-321614.6041,4456773.54
296298336,"amenity=fast_food,name:en=KFC",-321625.651,4456791.606
296346923,amenity=toilets,-337597.9614,4459032.083
296346924,"amenity=cafe,name:en=Guwan Teahouse",-337416.3238,4459051.426
296346932,"amenity=school,name:en=Xinglong Temple, Marco Polo Bridge 1st School",-337873.7041,4459019.624
296346934,amenity=post_office,-337895.7099,4459010.991
296346935,amenity=toilets,-337959.7478,4458836.286
296346937,amenity=toilets,-337337.3716,4458913.63
296346938,shop=convenience,-337296.7793,4458926.692
296346952,"amenity=restaurant,name:en=Liliangui Pasta Restaurant",-337500.1892,4459051.516
296891352,"amenity=fuel,name:en=LPG Filling Station",-724500.0147,2513412.391
297113664,"amenity=cafe,name:en=Starbucks",-324963.1849,4474544.151
297113749,"amenity=restaurant,name:en=Nine-head Eagle Restaurant",-323775.477,4472450.407
297113753,"amenity=restaurant,name:en=Ottos Restaurant (Garden East Road)",-323776.793,4472516.405
297121171,amenity=parking,-706625.9765,2548556.798
297137737,amenity=hospital,-733163.6585,2542318.57
297146870,amenity=toilets,-328227.7795,4478720.794
297146872,"amenity=bus_station,name:en=Shangdi Roundabout West Station",-328346.3052,4478789.189
297147251,amenity=parking,-332171.8003,4478758.679
297147252,"amenity=bus_station,name:en=Heishanhu North",-332125.5555,4478738.013
